Workload, Background, TargetDuration, Repetition, duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
system-noise, system-noise, 5, 38, 5003233561, 225136057, 125347495, 25753544, 745420, 42847953, 1410982, 53080509, 1980265, 3463833, 2736975, 562269994, 341895780, 4606832, 8160634, 245547433, 101307795, 1495771, 1728730, 221397561, 120469867, 1321944, 1946320, 
system-noise, system-noise, 6, 38, 6003282086, 267582818, 142753513, 29128188, 749260, 47857557, 1524109, 59808663, 2195661, 4084769, 2731943, 595659784, 356938331, 4883929, 8496841, 306995279, 114490805, 1912068, 2255960, 269458403, 140456160, 1627113, 2309695, 
system-noise, system-noise, 7, 38, 7003201040, 344539705, 176390784, 35494328, 926771, 58686422, 2462253, 77934068, 3133502, 3622519, 2723315, 628523944, 376784323, 4493120, 8112560, 316772210, 170138393, 1946686, 2452752, 325882086, 159172513, 2046662, 2643894, 
system-noise, system-noise, 8, 38, 8003288209, 358967488, 185207685, 38095405, 1049678, 63473794, 2132235, 79867843, 2864595, 3570666, 2248258, 711559891, 415859787, 5468317, 10091027, 364261266, 169079483, 2141899, 2487399, 362469785, 183192191, 2147031, 3006548, 
system-noise, system-noise, 9, 38, 9003654090, 443377082, 241620465, 48750965, 1335807, 81034562, 2999383, 107898396, 4279658, 3932810, 3183392, 875612745, 472081574, 5758241, 10935328, 425090538, 199541045, 2727662, 3346952, 407917861, 209845263, 2518804, 3442841, 
system-noise, system-noise, 10, 38, 10003197490, 450295029, 229653922, 47136878, 1339603, 79369116, 2643175, 98544640, 3630580, 2799493, 2633538, 849979322, 513198323, 5557254, 10903087, 471751180, 244440400, 3125681, 4123549, 460003961, 222145650, 2813490, 3879003, 
system-noise, system-noise, 11, 38, 11003021014, 492985246, 246279641, 50428729, 1384559, 84556946, 2977077, 105818433, 3816765, 5723159, 3406205, 1050501859, 540235482, 7811013, 13275109, 501829840, 247477446, 3053873, 3775038, 516910720, 232405214, 3157021, 4324722, 
system-noise, system-noise, 12, 38, 12003318036, 540977106, 275056196, 56586295, 1554760, 94444409, 3236544, 118644821, 4299873, 5191350, 3837094, 1125876834, 627280242, 7818874, 14636821, 547199264, 278181768, 3303250, 4224965, 562242721, 263690254, 3455594, 4841329, 
system-noise, system-noise, 13, 38, 13003125460, 637355589, 339768205, 68362364, 1807386, 112302355, 4394912, 150312364, 5985968, 5916528, 3875796, 1111429896, 617944621, 8388076, 13327632, 594599287, 295039148, 3621210, 4340790, 593468260, 310519823, 3628792, 5166875, 
system-noise, system-noise, 14, 38, 14003193674, 622397882, 340109171, 69719298, 1955723, 115922541, 3674478, 145660889, 4983386, 5498832, 3311476, 1189830937, 681177624, 8079911, 14368626, 624626026, 331603512, 3711247, 4644064, 622693863, 333248229, 3688386, 5065864, 
system-noise, system-noise, 5, 39, 5003278685, 248686072, 134003600, 27030467, 704795, 43966703, 1717068, 58004753, 2310089, 3117035, 2828645, 514808074, 292935853, 4557158, 7941578, 248575357, 104844094, 1498329, 1899434, 248268238, 105279425, 1508549, 2059310, 
system-noise, system-noise, 6, 39, 6003219960, 272256015, 136139748, 28215527, 752591, 46318051, 1632906, 57900310, 2048642, 3386276, 2993668, 661342781, 398157215, 4438889, 8898491, 273449380, 141132850, 1652842, 2010853, 283111921, 129882859, 1754943, 2323936, 
system-noise, system-noise, 7, 39, 7003129517, 343541731, 168890140, 33887582, 859228, 55741418, 2550161, 73929382, 2940701, 3988411, 2967253, 628183843, 377324397, 5513756, 8813623, 325584663, 157613253, 1988852, 2424990, 341730641, 141799843, 2165626, 2596804, 
system-noise, system-noise, 8, 39, 8003196938, 392126225, 197132365, 39704731, 1008519, 65137601, 2839239, 86572385, 3364734, 3260022, 2719769, 669163291, 409256182, 5231198, 9381417, 367123940, 185088795, 2248315, 2615028, 382148669, 168936281, 2418154, 3192408, 
system-noise, system-noise, 9, 39, 9003293524, 401433168, 210062739, 43317824, 1186270, 71988798, 2329056, 90102567, 3277161, 4985984, 2963176, 912752309, 480871438, 6292978, 10840400, 407516017, 194484810, 2426110, 2551059, 404963709, 209369045, 2365333, 3467995, 
system-noise, system-noise, 10, 39, 10003211966, 449124297, 247286752, 50873482, 1436801, 84858122, 2684596, 105910996, 3811407, 3309041, 2283713, 781207506, 473342903, 5338149, 10498031, 450132609, 239189180, 2742783, 3512937, 447747881, 240561133, 2690699, 3875242, 
system-noise, system-noise, 11, 39, 11003323872, 544463562, 294090704, 59199130, 1571098, 97101867, 3657941, 129633720, 5326202, 5392567, 3525025, 1018184744, 582900239, 7093613, 12102204, 516085323, 253404136, 3174324, 3703362, 516878585, 254896538, 3108451, 4462149, 
system-noise, system-noise, 12, 39, 12003430548, 586261037, 322895032, 65059001, 1748923, 107095161, 3886036, 142491308, 5926702, 5384837, 3934295, 1114098117, 606983380, 8338977, 14389676, 557557927, 280638447, 3408472, 4253788, 557359242, 282168661, 3420744, 4864385, 
system-noise, system-noise, 13, 39, 13003180003, 583871970, 300653398, 61772650, 1647648, 102113963, 3528902, 128864574, 4787945, 5055781, 3406244, 1099677290, 580408129, 8249827, 13839487, 588869270, 303409944, 3514084, 4304317, 604018290, 288325127, 3715714, 5173182, 
system-noise, system-noise, 14, 39, 14003226696, 685798877, 375562409, 75595560, 2039932, 124438552, 4618722, 166802594, 6634854, 5407985, 3936016, 1223779992, 659341249, 8941575, 14973988, 651569879, 320470227, 4070463, 4930475, 634513643, 332342081, 3848551, 5393373, 
system-noise, system-noise, 5, 40, 5003454755, 250121878, 129747586, 26086155, 672246, 42474868, 1745961, 55975051, 2261345, 3002179, 2179604, 495708710, 271633811, 3694814, 7085111, 230057258, 103079093, 1367019, 1346638, 229815091, 118008142, 1394161, 1950618, 
system-noise, system-noise, 6, 40, 6003261768, 269756463, 150241675, 30765073, 835830, 50191772, 1568011, 62966306, 2281007, 3847754, 2593675, 678039563, 417137322, 4143665, 8639475, 267564756, 143827261, 1638273, 1948282, 266858184, 144705785, 1599603, 2385758, 
system-noise, system-noise, 7, 40, 7003310466, 365583391, 204039277, 42139192, 1030582, 68291623, 2365538, 88774739, 3434184, 25494199, 13787106, 3958025174, 2737170368, 26245677, 86882490, 355470414, 173488609, 2043998, 2655158, 356522717, 174938287, 2050273, 2873172, 
system-noise, system-noise, 8, 40, 8003200274, 362447385, 199824885, 41253936, 1161094, 68458288, 2137004, 85305238, 3206953, 3752413, 2808214, 774972296, 458154225, 5333869, 10761647, 375783018, 183615592, 2220843, 2743204, 374576689, 184722330, 2236295, 3142271, 
system-noise, system-noise, 9, 40, 9003018970, 407068915, 204599894, 42154055, 1126375, 69737298, 2495601, 87384043, 3182866, 5120820, 3597265, 887911631, 475249470, 7148970, 12641321, 410432183, 208730295, 2498019, 3130796, 425377407, 193110564, 2640958, 3574749, 
system-noise, system-noise, 10, 40, 10003301354, 492349276, 268953269, 54125064, 1419894, 88674358, 3276284, 118229216, 4870730, 2473593, 1873538, 757385422, 427952482, 4843020, 9462000, 468810360, 223495110, 2962920, 3537329, 451848446, 233497246, 2767040, 3514030, 
system-noise, system-noise, 11, 40, 11003307872, 538808059, 288047986, 57883496, 1549727, 95761718, 3704546, 127291782, 5100262, 5574299, 3763019, 1089070226, 581676486, 7099794, 13058043, 529916711, 231792070, 3153199, 3717035, 502127046, 263594936, 3080800, 4494975, 
system-noise, system-noise, 12, 40, 12003297468, 535054822, 285816008, 58550364, 1650936, 98472841, 3194407, 123166639, 4592164, 5303151, 3818088, 1159598138, 655879616, 7539006, 13383439, 597628692, 268498540, 3954190, 5026507, 537776942, 283843132, 3217345, 4740792, 
system-noise, system-noise, 13, 40, 13003449278, 580895468, 315750342, 64812709, 1840057, 108471691, 3463060, 136329556, 4923048, 5857150, 3665013, 1180649842, 634120964, 8331622, 14560876, 594464756, 299441389, 3524155, 4592906, 594770448, 301270987, 3590280, 4962738, 
system-noise, system-noise, 14, 40, 14003366108, 688830929, 361805455, 72681129, 1918059, 119976046, 4707414, 160457032, 6396957, 4583320, 3564711, 1118296373, 616858629, 8514327, 13807187, 630529195, 313364674, 3665804, 4283165, 638406804, 332363899, 3887442, 5564305, 
system-noise, system-noise, 5, 41, 5003072509, 228462765, 105935179, 21956322, 578386, 36515719, 1344544, 45059991, 1520477, 3520929, 2669095, 575546803, 325846706, 4167580, 8558441, 227623749, 111636319, 1356178, 1551400, 243576887, 96235271, 1515096, 1954605, 
system-noise, system-noise, 6, 41, 6003382314, 293259713, 163170016, 33097116, 882001, 54261559, 1990154, 72222748, 2957200, 3755967, 2954958, 632597021, 370069140, 5205359, 9100292, 288290165, 128111787, 1869176, 2299381, 270992306, 137531341, 1649404, 2228638, 
system-noise, system-noise, 7, 41, 7003074052, 340753425, 184331209, 37214586, 1007360, 61527120, 2402215, 81637396, 3338546, 3430072, 3142426, 681757651, 404743752, 5245620, 8747510, 357134037, 138930346, 2269069, 2612130, 321503627, 167601105, 1977633, 2882438, 
system-noise, system-noise, 8, 41, 8003120664, 393771503, 211617989, 42673741, 1169437, 70448029, 2787894, 93683401, 3842009, 2563545, 2199804, 620081594, 430831035, 4211765, 8304222, 397590812, 165826155, 2472059, 2896298, 361862456, 194552406, 2234648, 3151712, 
system-noise, system-noise, 9, 41, 9003378413, 444571946, 238805029, 47873760, 1315668, 79403027, 2996906, 105300431, 4311059, 4675176, 3598266, 923168367, 485038391, 6871190, 12266644, 407901920, 207615867, 2376001, 3169136, 414877325, 211567383, 2545797, 3662204, 
system-noise, system-noise, 10, 41, 10003222587, 487731456, 258063238, 52049100, 1370615, 85864464, 3386202, 114778495, 4675671, 2440270, 2304842, 773482860, 472697188, 4414893, 9997183, 458074394, 221561718, 2788021, 3032665, 456779347, 237157010, 2755766, 4002185, 
system-noise, system-noise, 11, 41, 11003343940, 536664162, 280685680, 56328552, 1507686, 93470691, 3820939, 124421235, 4892716, 5411877, 3950383, 1017017589, 574638953, 7246346, 12485599, 498682155, 263177144, 3040547, 3737374, 513173990, 248736696, 3221957, 4308152, 
system-noise, system-noise, 12, 41, 12003476874, 586137365, 308593310, 61972436, 1662099, 102873370, 4117867, 136725950, 5566264, 4918788, 3849206, 1044866585, 555560616, 8365453, 13507874, 547620127, 287428409, 3502335, 4192880, 554744616, 276521018, 3467975, 4887737, 
system-noise, system-noise, 13, 41, 13003119810, 581960773, 312176227, 64115213, 1824747, 107930089, 3467854, 134719354, 4835331, 4916126, 3857287, 1223355690, 674178882, 9050197, 15133506, 618013908, 283425661, 3813948, 4602718, 580628481, 311182628, 3506552, 5056892, 
system-noise, system-noise, 14, 41, 14003209393, 684457907, 355629176, 71371892, 1910502, 118780198, 4832989, 158589076, 6409075, 5068616, 3720329, 1247187123, 667205646, 8496422, 15347131, 638931518, 330436534, 3916813, 4773832, 654419527, 316122269, 4094586, 5638457, 
system-noise, system-noise, 5, 42, 5003267394, 246405643, 134621173, 27231492, 726142, 44594026, 1695473, 59239489, 2403455, 3258382, 2997050, 619881509, 371250748, 3864351, 8584562, 233054904, 116462550, 1442012, 1810811, 232254880, 117362071, 1442150, 2033737, 
system-noise, system-noise, 6, 42, 6003321280, 299068769, 154945630, 31182031, 819094, 51311664, 2088474, 67795900, 2514856, 2876144, 2404114, 545948945, 319952049, 4179403, 7989763, 275525599, 127429162, 1663409, 1754074, 274631688, 142837934, 1684703, 2102007, 
system-noise, system-noise, 7, 42, 7003186624, 325823043, 162464878, 33078038, 849102, 54850483, 2034368, 70205394, 2636642, 4666035, 3348436, 726311943, 433118040, 5730130, 9700196, 318663867, 163068755, 1925247, 2478940, 326686121, 151293478, 2005251, 2729046, 
system-noise, system-noise, 8, 42, 8003269644, 362283937, 185334031, 38057483, 1048935, 63864324, 2171332, 79097768, 2850413, 2324775, 1818906, 600577558, 343107501, 5356320, 8931457, 360509335, 191109567, 2188885, 2771610, 369114504, 179670090, 2262338, 3137723, 
system-noise, system-noise, 9, 42, 9003213093, 444203232, 239781216, 48407246, 1321804, 79959362, 3034944, 106492247, 4294864, 4164059, 3601237, 840044424, 479068399, 6328100, 10878132, 430171408, 193774450, 2724992, 3316875, 414534867, 204331446, 2571965, 3190737, 
system-noise, system-noise, 10, 42, 10003388969, 490850898, 250520925, 50243677, 1321085, 83104811, 3507093, 110546129, 4397167, 2827836, 2283620, 796403303, 472385412, 5025985, 9735671, 454820090, 235417831, 2797605, 3291504, 469169525, 219363213, 2928091, 3940203, 
system-noise, system-noise, 11, 42, 11003030933, 543382347, 294712015, 59342198, 1637456, 98693822, 3759999, 131222660, 5396571, 4903685, 3746272, 1052810155, 574870406, 7190267, 13475208, 499718179, 265227033, 3100449, 3922110, 498948509, 266848515, 3063792, 4368711, 
system-noise, system-noise, 12, 42, 12003377017, 535303107, 292647847, 59695515, 1762097, 100641650, 3146077, 125628973, 4689784, 5413508, 3525516, 1083388447, 581206019, 7766819, 13177146, 532780899, 285826206, 3177763, 4139269, 529617124, 287524249, 3153643, 4655507, 
system-noise, system-noise, 13, 42, 13003238843, 634799956, 332503213, 67056724, 1764629, 111075337, 4426739, 148563896, 5909551, 5084751, 3771791, 1133285129, 598164669, 8407015, 14019799, 587343450, 312754549, 3662258, 4487568, 596845770, 302193112, 3697870, 5197738, 
system-noise, system-noise, 14, 42, 14003202831, 689344665, 376198864, 75735423, 2098950, 125566215, 4739962, 167527581, 6887462, 5788671, 4034691, 1219891940, 653032812, 8957051, 14919915, 647397340, 331753931, 3902284, 5066028, 648451947, 333756953, 4124994, 4977595, 
system-noise, system-noise, 5, 43, 5003270019, 247034798, 136326981, 27333155, 733418, 44907484, 1707569, 58974819, 2421380, 3832139, 2958319, 553540745, 333166500, 4606833, 8280004, 248101845, 98629701, 1622093, 1864163, 232560847, 108216724, 1428636, 1800311, 
system-noise, system-noise, 6, 43, 6003035795, 273629805, 132890670, 27302990, 726475, 45704604, 1692109, 56283764, 1955882, 3168705, 2545955, 571405378, 331112461, 4721082, 8555944, 272091510, 138697496, 1636297, 2049077, 287121693, 123490606, 1798984, 2369732, 
system-noise, system-noise, 7, 43, 7003096524, 341679692, 189334876, 38208569, 1041655, 63434220, 2343632, 83962259, 3443024, 4720220, 3330873, 707568288, 424259545, 5581311, 9542098, 316464613, 169573292, 1935490, 2508142, 316553807, 171100162, 1943927, 2726471, 
system-noise, system-noise, 8, 43, 8003247202, 389973086, 192320689, 38800669, 997646, 64376200, 2852290, 85780130, 3403989, 2687501, 2645900, 719983684, 432355688, 3995135, 9280465, 373397775, 178665713, 2323161, 2850777, 388527107, 162697019, 2442580, 3200567, 
system-noise, system-noise, 9, 43, 9003049577, 438603153, 230175721, 46360609, 1229869, 76564357, 3151135, 102227979, 4118046, 4665802, 2927459, 812407164, 433912319, 6570542, 9829716, 408510941, 219547242, 2546991, 3235990, 415142625, 207723672, 2583336, 3598297, 
system-noise, system-noise, 10, 43, 10003343052, 446500904, 243817198, 49953959, 1418919, 83616189, 2704550, 105170576, 3941060, 2480308, 2333945, 780970284, 469207919, 5626163, 11170358, 454156443, 234179646, 2764778, 3558804, 453669681, 235735888, 2795249, 3939313, 
system-noise, system-noise, 11, 43, 11003270091, 538050949, 294556936, 59242303, 1598286, 97673959, 3713318, 130617076, 5403087, 5701783, 3879641, 1051077823, 622908546, 6761074, 12549398, 514726043, 247625469, 3284619, 3956153, 497590868, 258701685, 3053959, 4051299, 
system-noise, system-noise, 12, 43, 12003099426, 586528003, 317609583, 63856198, 1720723, 105722559, 4097579, 141063642, 5917528, 5647923, 3494518, 1096510728, 550297830, 8414936, 13201745, 564333740, 274889650, 3435143, 4277315, 564605087, 277396416, 3457272, 4609143, 
system-noise, system-noise, 13, 43, 13003154665, 634501736, 324943398, 65209700, 1702585, 107875984, 4554567, 144605685, 5957777, 5680640, 3929302, 1127504775, 630285475, 8701970, 14069310, 597714206, 300579915, 3660687, 4438260, 614414222, 286193609, 3839139, 5107437, 
system-noise, system-noise, 14, 43, 14003208802, 684427779, 370424474, 74583179, 2016012, 123147313, 4761828, 165116350, 6598535, 5107329, 3878315, 1210644936, 659293294, 8486425, 14833733, 669181402, 314368523, 4185839, 4895487, 630778646, 343332449, 3892478, 5671450, 
system-noise, system-noise, 5, 44, 5003054204, 248652017, 125164924, 25238330, 653989, 41732151, 1799763, 54853142, 2186073, 3254694, 2617928, 536416860, 322274958, 3784789, 7085894, 236866556, 97350135, 1395946, 1520849, 235320810, 112167545, 1429358, 1936879, 
system-noise, system-noise, 6, 44, 6003172110, 272920733, 148388783, 30499258, 883954, 51202143, 1728417, 63458890, 2187192, 3993991, 2904776, 678792965, 392427498, 5014977, 8956350, 275714199, 140694303, 1704563, 2009672, 274857453, 141178993, 1697469, 2444088, 
system-noise, system-noise, 7, 44, 7003045819, 345425670, 190976515, 38528348, 1057328, 63917458, 2326987, 84413316, 3551665, 4328521, 2881282, 707555057, 383440351, 5452720, 9231100, 333979948, 152989996, 2148668, 2496801, 318295716, 163409734, 1966193, 2463638, 
system-noise, system-noise, 8, 44, 8003378137, 389886197, 213882790, 43402405, 1166641, 71419331, 2687967, 95428614, 3886638, 3198270, 2621037, 693784588, 405406350, 5084995, 9632212, 381569571, 180110305, 2321004, 2917431, 381010270, 181179679, 2291882, 3293778, 
system-noise, system-noise, 9, 44, 9003188527, 439616796, 220833951, 44352996, 1126838, 73109785, 3233718, 97780293, 3955151, 3641657, 2931959, 860507354, 433388803, 6037394, 10167244, 417222730, 204841703, 2561002, 3219678, 433359748, 189441145, 2754987, 3487868, 
system-noise, system-noise, 10, 44, 10003076663, 450388176, 244089951, 50305829, 1456996, 84721962, 2688220, 105319713, 3894079, 3683890, 2326473, 793820372, 490202782, 6011640, 10647075, 471670121, 216703320, 2962321, 3561304, 455105259, 227251170, 2739222, 3598521, 
system-noise, system-noise, 11, 44, 11003288676, 544250049, 285205717, 57392769, 1513372, 94716317, 3739244, 126243045, 5049369, 4593365, 3801077, 998058012, 545124769, 7362288, 12280484, 503079246, 247007441, 3066746, 3620273, 501657465, 263688378, 3058310, 4416138, 
system-noise, system-noise, 12, 44, 12003112230, 544734070, 289777133, 59415752, 1709565, 100127600, 3307423, 124397294, 4564022, 4992683, 3842016, 1062027480, 590748568, 8320985, 13652323, 543082957, 273970054, 3289300, 3894384, 540363423, 289278802, 3256522, 4454814, 
system-noise, system-noise, 13, 44, 13003163201, 585594310, 318447223, 65179024, 1876894, 109855167, 3531126, 137267947, 5115105, 6333251, 3721129, 1172242496, 623378591, 9197235, 14860330, 605239875, 298698154, 3660213, 4687102, 604539613, 300947421, 3673554, 5133562, 
system-noise, system-noise, 14, 44, 14003270508, 631793660, 330833488, 68023963, 1943960, 114588630, 3806367, 142603828, 4995263, 4688573, 3692300, 1175241868, 636912985, 9450424, 15200346, 619088179, 332029654, 3571225, 4647435, 636886412, 324498462, 3834022, 5219387, 
system-noise, system-noise, 5, 45, 5003127321, 247457256, 116436093, 23374767, 582461, 38566743, 1876817, 50778251, 2003871, 3873598, 2689332, 522983859, 309578945, 4718674, 7777992, 235819581, 110710596, 1457608, 1750034, 250043211, 94219801, 1624528, 1986696, 
system-noise, system-noise, 6, 45, 6003483204, 295689327, 161763852, 32474389, 867963, 53620726, 2006435, 70708795, 2803823, 3693217, 2762718, 640622327, 373052397, 4207948, 9038477, 292011085, 123315746, 1873273, 2095909, 275229774, 132846603, 1662362, 2055981, 
system-noise, system-noise, 7, 45, 7003320314, 345697171, 181525370, 36528713, 965789, 60110171, 2412592, 79458855, 3285592, 3867956, 2858483, 627312187, 365750339, 5017457, 8430584, 320523241, 152430445, 1954766, 2116724, 314839111, 165800835, 1852295, 2636949, 
system-noise, system-noise, 8, 45, 8003501389, 392584641, 209389942, 42358088, 1138128, 69900673, 2719244, 93172621, 3680135, 3006028, 2784684, 798309649, 502402592, 4304606, 9933899, 400405221, 162462759, 2500909, 2824735, 366666312, 191619475, 2267719, 3242716, 
system-noise, system-noise, 9, 45, 9003053815, 400719377, 219847016, 44935565, 1310473, 75330927, 2444365, 94176272, 3473637, 4576136, 3042831, 814457958, 452713377, 6966835, 11363351, 418243347, 203188323, 2471933, 3015478, 418496684, 205065370, 2512222, 3457107, 
system-noise, system-noise, 10, 45, 10003157134, 491167577, 257310111, 51708848, 1385721, 85720135, 3392505, 114295125, 4633191, 3433082, 2411771, 794160048, 474271361, 4867199, 10310183, 459928883, 218809681, 2753305, 3236945, 460378152, 234846705, 2845472, 3977185, 
system-noise, system-noise, 11, 45, 11003371541, 537947562, 277820411, 55698169, 1456600, 92474819, 3801237, 122948460, 4896901, 5355103, 3818828, 999410085, 552259917, 8320364, 13219099, 490960161, 258595467, 2828522, 3659565, 515482919, 246160755, 3274888, 4363837, 
system-noise, system-noise, 12, 45, 12003101320, 584629157, 304242417, 61258352, 1651056, 101825096, 4273087, 135677251, 4963946, 5310202, 3805305, 1032966430, 548628906, 7924606, 13441338, 544198281, 288567064, 3327202, 4203695, 558461127, 273662489, 3478879, 4850152, 
system-noise, system-noise, 13, 45, 13003414893, 631801046, 342294352, 68986249, 1861933, 114472447, 4323214, 153309321, 6300069, 5264013, 3859717, 1170783395, 597498620, 8328239, 13842435, 625802233, 284800544, 3898656, 4557029, 590724060, 314068694, 3633966, 5211332, 
system-noise, system-noise, 14, 45, 14003154641, 682903181, 353607092, 70932664, 1884561, 117662898, 4826819, 157338174, 6349216, 6308872, 4004777, 1230904243, 653122364, 9089072, 14533301, 641183313, 327219308, 3895816, 4889424, 656065796, 313310109, 4122361, 5111895, 
system-noise, system-noise, 5, 46, 5003407316, 248426194, 133777017, 26922561, 717615, 44305738, 1717041, 57945849, 2378519, 2402004, 2147025, 457848117, 265799993, 3617128, 6482538, 234731908, 113684671, 1462501, 1841495, 234051836, 114674712, 1467562, 1977803, 
system-noise, system-noise, 6, 46, 6003294811, 300309118, 153871031, 30850423, 803754, 50613711, 2089980, 66873843, 2712898, 3086712, 2449139, 553159292, 323804706, 4019512, 7965162, 277327109, 125669872, 1686247, 1736607, 275987575, 140311046, 1693655, 2162523, 
system-noise, system-noise, 7, 46, 7003292902, 344045970, 173636033, 34914014, 895964, 57715206, 2471745, 76439710, 2958805, 5223117, 3376802, 800735511, 421609300, 5782743, 10527223, 324173458, 163694321, 2013127, 2413665, 332734184, 151806097, 2053063, 2815236, 
system-noise, system-noise, 8, 46, 8003434323, 391140222, 200302692, 40547322, 1058974, 66843765, 2824706, 89346934, 3513030, 2816613, 2162065, 604617031, 359394632, 4813694, 8687458, 364187167, 190905745, 2239957, 2718137, 372829401, 179907089, 2340001, 3172669, 
system-noise, system-noise, 9, 46, 9003264680, 406662906, 218829868, 44870802, 1272012, 75157379, 2436646, 93660809, 3341953, 4933109, 3648156, 933943185, 497882390, 7132794, 12497820, 439635216, 189326841, 2705606, 3331303, 403970265, 217336478, 2438063, 3578858, 
system-noise, system-noise, 10, 46, 10003238967, 446983240, 223877397, 45994475, 1278644, 77372067, 2604262, 96604419, 3387036, 2955587, 2440241, 819156802, 481246128, 5864228, 11646326, 450474230, 228850487, 2697408, 3313482, 466596602, 214475325, 2883739, 3771640, 
system-noise, system-noise, 11, 46, 11003190392, 538825232, 292491646, 58797112, 1595649, 97193811, 3825005, 129901863, 5210365, 5100024, 3567652, 955129327, 513176144, 7532324, 12654553, 499060014, 262794025, 3051347, 3749147, 499126503, 264702096, 3053542, 4297573, 
system-noise, system-noise, 12, 46, 12003103434, 589419116, 321225067, 64588120, 1797918, 107712176, 4004334, 142631804, 5952263, 6150344, 3843285, 1081214779, 555105285, 8263849, 13375961, 541905495, 291553209, 3386835, 4135982, 540607846, 293661904, 3316216, 4846711, 
system-noise, system-noise, 13, 46, 13003344461, 583079820, 303710101, 61958683, 1736915, 103926447, 3416715, 130052618, 4433517, 4962619, 3462647, 1145700504, 603432302, 8097575, 14419968, 585336064, 307334735, 3563558, 4557885, 593108475, 296947282, 3607790, 4970256, 
system-noise, system-noise, 14, 46, 14003135074, 662467201, 358741760, 72205423, 1792851, 118616423, 4384801, 159613433, 6494557, 5064528, 3586452, 1211473352, 642549537, 8747180, 14179348, 638787461, 321226180, 3799339, 4765976, 637655390, 323061771, 3761545, 5167276, 
system-noise, system-noise, 5, 47, 5003325553, 226198776, 123389316, 25412610, 728383, 42087194, 1395900, 52730916, 1792396, 2899347, 2432811, 517353279, 312361850, 3549459, 7652685, 248768544, 96610034, 1598018, 1913834, 231935324, 106281589, 1398627, 1651484, 
system-noise, system-noise, 6, 47, 6003255527, 272883316, 130719064, 26754602, 711109, 44632513, 1615575, 55311239, 1929033, 3686947, 2600127, 627142994, 366950975, 4014415, 8153949, 283277042, 142354461, 1830102, 2311842, 288188928, 120912819, 1800163, 2345495, 
system-noise, system-noise, 7, 47, 7003403630, 350255065, 190914311, 38355649, 1053535, 63343219, 2340554, 83705194, 3504323, 4127468, 3035138, 705765945, 368112041, 5602789, 9607569, 317347762, 169726252, 1960512, 2535015, 317249719, 171133871, 1955813, 2855136, 
system-noise, system-noise, 8, 47, 8003396823, 390464853, 193496180, 39153271, 996611, 64608353, 2873098, 86258812, 3470418, 3815339, 2593260, 688403200, 409935846, 4750680, 9025597, 372120921, 179292475, 2290487, 2824435, 387203946, 163917854, 2456708, 3167883, 
system-noise, system-noise, 9, 47, 9003264921, 440745316, 229496516, 46139291, 1214437, 76173570, 3144460, 101674445, 4019437, 4655623, 3368107, 847984510, 479432298, 5855125, 10747034, 406787612, 220425195, 2538110, 3117637, 414799966, 208038654, 2576900, 3555159, 
system-noise, system-noise, 10, 47, 10003367509, 489561769, 266021352, 53424742, 1445541, 88458743, 3333246, 117708066, 4841684, 3417025, 2481748, 841458705, 479490821, 5306305, 10686615, 456465281, 237280880, 2806988, 3440266, 454346866, 238648389, 2785673, 3909828, 
system-noise, system-noise, 11, 47, 11003159363, 541959923, 296446029, 59548070, 1632486, 98787082, 3662017, 131392358, 5411472, 5316828, 3666151, 964079106, 527326282, 8170086, 12222970, 515063762, 249426845, 3275868, 3957511, 497890922, 259727402, 3060654, 4272098, 
system-noise, system-noise, 12, 47, 12003046898, 584990986, 318872195, 64173708, 1750829, 106383613, 4115391, 142160817, 5975183, 4802163, 3416508, 1001906719, 543731604, 7790252, 12322062, 562178444, 276089665, 3455136, 4434690, 561742345, 277874981, 3404718, 4943420, 
system-noise, system-noise, 13, 47, 13003304706, 636996856, 325909067, 65558071, 1731689, 108966974, 4527534, 145199159, 5692711, 6144295, 3821217, 1124170212, 601908207, 8642283, 14027137, 597238043, 301580513, 3697384, 4423068, 612458326, 286292587, 3872127, 5227113, 
system-noise, system-noise, 14, 47, 14003309621, 623248269, 336683251, 68888198, 1977590, 115397450, 3669342, 144506921, 5133389, 5217353, 3718042, 1153613438, 634755314, 8456398, 14803291, 644406988, 310323481, 3913932, 4850024, 626710802, 319892170, 3696151, 5279781, 
system-noise, system-noise, 5, 48, 5003253147, 248671004, 125913232, 25420343, 653980, 41852010, 1784828, 55192487, 2214618, 3177605, 2526527, 494077234, 289393631, 4075983, 7334225, 234626059, 99449726, 1405499, 1446042, 234120410, 114011923, 1432122, 1889568, 
system-noise, system-noise, 6, 48, 6003307424, 274290834, 149723161, 30708798, 891309, 51334602, 1644083, 63235282, 2286546, 3465917, 3033697, 719679125, 431301289, 4551187, 9473085, 272516882, 141694931, 1669955, 1981903, 286869756, 148369384, 1864547, 2716451, 
